cohort,hgrades,bparented,bparented_c,pell,hapcl,hprecalc13,hchallenge,hchallenge_c,cSFcareer,cSFcareer_c,firstgen,re_all,living18,sex,trnsfr_cr,x_FASt,credit_dose,credit_dose_c,XZ_c,EmoDiss,QualEngag,DevAdj,sbmyself,sbvalued,sbcommunity,pgthink,pganalyze,pgwork,pgvalues,pgprobsolve,SEwellness,SEnonacad,SEactivities,SEacademic,SEdiverse,evalexp,sameinst,MHWdacad,MHWdlonely,MHWdmental,MHWdexhaust,MHWdsleep,MHWdfinancial,QIstudent,QIadvisor,QIfaculty,QIstaff,QIadmin,SFcareer,SFotherwork,SFdiscuss,SFperform
1,6,2.617646376975126,-0.22901442222112545,1,0,1,1.2179125156195632,-1.7763079221771432,1.962974070602686,-1.2283357171915705,0,White,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,3,2,3,2,3,3,2,2,3,3,2,2,2,2,2,2,3,3,5,3,4,4,5,2,3,3,3
1,7,6.01787501649812,3.171214217301869,1,1,1,2.779928868465252,-0.2142915693314542,3.738551354974393,0.5472415671801367,0,Other/Multiracial/Unknown,With family (commuting),Man,37,1,2.5,2.753966666666667,2.753966666666667,,,,3,3,2,4,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,5,4,4,5,2,3,2,3,3
0,6,2.9829905850657843,0.13632978586953293,0,0,0,2.583465964724618,-0.41075447307208846,3.446466531306981,0.25515674351272466,0,Other/Multiracial/Unknown,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,4,3,3,3,4,3,3,4,3,2,3,3,3,3,1,2,2,2,2,2,4,3,4,5,4,3,3,3,3
0,4,4.565601066161334,1.7189402669650828,1,1,0,3.0972723303915295,0.10305189259482317,2.7351798260910587,-0.45612996170319775,0,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,4,3,3,3,3,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,4,5,7,4,4,4,3,3,3
0,5,2.318730425100787,-0.5279303740954644,1,1,0,4.384847633771612,1.3906271959749055,4.959489144326949,1.7681793565326926,1,Asian,With family (commuting),Woman,7,0,-0.5,-0.24603333333333333,-0.0,,,,2,2,1,3,2,3,3,3,2,2,2,2,2,3,3,3,2,3,2,2,2,4,5,4,3,4,3,2,3,2
0,6,2.4818981758396466,-0.3647626233566048,0,1,0,3.4146924616788863,0.42047202388217997,3.245258094341703,0.053948306547446645,0,Other/Multiracial/Unknown,Off-campus (rent/apartment),Man,9,0,-0.3,-0.046033333333333315,-0.0,,,,4,4,4,3,3,4,3,3,3,3,3,4,3,4,3,1,1,1,1,1,2,6,4,5,3,4,3,3,4,3
1,7,2.4641122276062166,-0.38254857159003475,0,1,1,3.76683992912287,0.7726194913261635,4.545595621887421,1.3542858340931647,1,Asian,With family (commuting),Woman,3,0,-0.9,-0.6460333333333333,-0.0,,,,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,4,5,5,4,5,3,3,3,3
1,8,4.071329667106651,1.2246688679103999,1,1,1,2.027745375515503,-0.9664750622812033,2.716158344158975,-0.4751514436352813,0,Hispanic/Latino,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,2,3,3,3,3,3,2,3,3,3,2,2,1,3,2,2,2,1,6,3,4,4,4,3,2,3,3
0,6,5.414547777753756,2.567886978557505,1,0,0,3.9165225135565325,0.9223020757598261,2.204706580213067,-0.9866032075811892,0,Hispanic/Latino,Off-campus (rent/apartment),Woman,9,0,-0.3,-0.046033333333333315,-0.0,,,,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,4,4,5,2,2,2,2,3
1,7,0.8442948855917802,-2.0023659136044714,1,0,1,3.0981866857904796,0.1039662479937733,3.518923771246209,0.3276139834519527,0,White,Off-campus (rent/apartment),Man,33,1,2.1,2.3539666666666665,2.3539666666666665,,,,4,3,3,3,4,3,4,3,3,3,2,3,3,3,3,4,2,4,3,2,2,6,7,7,6,6,2,3,3,3
1,8,2.177399593638487,-0.6692612055577642,0,0,0,3.6816787870316374,0.6874583492349311,2.0964666054345495,-1.094843182359707,0,Asian,Off-campus (rent/apartment),Man,1,0,-1.1,-0.8460333333333334,-0.0,,,,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,2,1,1,2,1,2,3,5,5,4,6,3,4,3,4
0,5,3.116747836927723,0.27008703773147147,0,1,0,3.6641336050963687,0.6699131672996623,3.1998448735268146,0.008535085732558123,0,White,With family (commuting),Man,4,0,-0.8,-0.5460333333333334,-0.0,,,,2,2,2,2,2,1,2,2,2,1,2,2,3,2,2,2,1,2,3,3,3,4,3,6,3,3,2,2,3,3
0,5,2.910268032483466,0.06360723328721463,1,1,0,2.486459037546711,-0.5077614002499953,3.828076797401287,0.6367670096070306,1,Asian,Off-campus (rent/apartment),Man,25,1,1.3,1.5539666666666667,1.5539666666666667,,,,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,3,2,5,5,5,3,5,3,3,3,3
0,6,2.8701223288822657,0.023461529686014337,1,1,0,3.6840863512239226,0.6898659134272163,3.64151713371512,0.45020734592086376,0,White,With family (commuting),Man,4,0,-0.8,-0.5460333333333334,-0.0,,,,2,3,3,3,3,3,3,3,2,3,3,4,3,2,2,3,2,3,1,2,2,6,3,4,5,3,4,3,3,3
0,8,2.145637770216844,-0.7010230289794075,1,1,1,3.5118458193846007,0.5176253815878944,1.6955743960178913,-1.4957353917763652,1,Hispanic/Latino,With family (commuting),Woman,13,1,0.1,0.35396666666666665,0.35396666666666665,,,,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,4,2,3,4,3,4,3,4,4,4,2,3,2,2
0,7,4.604815539829071,1.7581547406328193,1,0,1,4.148203010402649,1.1539825726059427,3.0470885672620796,-0.1442212205321769,0,Hispanic/Latino,On-campus (residence hall),Man,19,1,0.7,0.9539666666666666,0.9539666666666666,,,,3,3,3,3,3,2,3,2,2,3,2,3,3,3,3,3,3,3,4,4,4,4,5,4,4,4,3,2,2,2
1,6,2.2407336335678405,-0.6059271656284109,1,0,0,4.108707598169236,1.1144871603725295,3.461638559576071,0.2703287717818146,1,White,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,1,2,5,5,5,4,4,3,3,3,3
0,7,2.5609759498449423,-0.2856848493513091,1,0,0,2.1109061793423787,-0.8833142584543276,3.037443464139965,-0.15386632365429165,0,Hispanic/Latino,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,3,3,3,3,3,2,3,2,3,2,2,3,2,1,1,1,1,1,1,6,5,6,3,6,3,3,3,3
0,6,3.4377550537720496,0.5910942545757982,0,1,0,3.0525170134308004,0.05829657563409407,1.8748577597957479,-1.3164520279985086,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,15,1,0.3,0.5539666666666667,0.5539666666666667,,,,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,5,5,3,4,5,3,3,3,3
0,5,3.735634143467781,0.8889733442715295,0,0,0,2.7573332191729256,-0.2368872186237807,3.7569974699290185,0.5656876821347621,0,Hispanic/Latino,With family (commuting),Man,2,0,-1.0,-0.7460333333333333,-0.0,,,,4,3,3,3,3,3,2,3,3,2,3,3,4,3,3,2,2,2,2,1,3,6,5,3,5,3,3,3,3,3
0,9,3.017252248266691,0.17059144907043944,1,0,0,1.5626098582440664,-1.43161057955264,2.1643334219254453,-1.0269763658688111,1,Asian,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,3,3,3,2,3,3,3,3,2,3,3,3,3,2,1,1,1,2,3,5,5,4,4,4,4,2,2,3
1,8,2.7610770407110943,-0.08558375848515709,0,1,1,2.224206522441538,-0.7700139153551682,2.0226693562704128,-1.1686404315238437,0,Hispanic/Latino,With family (commuting),Man,19,1,0.7,0.9539666666666666,0.9539666666666666,,,,2,3,2,3,3,2,3,3,2,3,2,3,2,2,2,3,2,3,3,2,2,4,5,3,4,4,2,2,2,3
1,6,2.0428809915206174,-0.803779807675634,1,0,0,3.5176199210797154,0.5233994832830091,2.5062852940729066,-0.6850244937213499,1,Black/African American,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,6,4,5,4,4,3,2,3,3
0,7,4.710230484209841,1.8635696850135899,1,0,0,1.7178585832428348,-1.2763618545538715,2.8708300626301053,-0.32047972516415113,0,Hispanic/Latino,Off-campus (rent/apartment),Man,4,0,-0.8,-0.5460333333333334,-0.0,,,,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,1,1,2,2,2,5,5,6,3,4,3,3,2,3
1,3,2.9087002485436964,0.062039449347444986,0,0,0,4.153883877772905,1.1596634399761983,3.423440641672511,0.2321308538782545,1,White,With family (commuting),Man,11,0,-0.1,0.15396666666666667,0.0,,,,2,2,2,3,2,3,2,3,2,1,2,3,2,3,3,3,2,4,3,4,3,5,5,6,4,4,2,2,2,2
0,6,2.628343564725885,-0.21831723447036655,1,0,0,2.388674903625302,-0.6055455341714042,3.7862858511240067,0.5949760633297503,0,White,On-campus (residence hall),Woman,6,0,-0.6,-0.3460333333333333,-0.0,,,,3,3,4,3,3,4,4,4,3,3,3,3,3,3,4,1,1,1,1,1,2,6,5,7,5,5,3,3,3,4
1,5,2.6568511019003958,-0.18980969729585562,1,1,0,1.9114824786138185,-1.0827379591828878,4.589416500613605,1.3981067128193483,1,Hispanic/Latino,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,2,2,3,2,2,1,2,1,2,2,2,3,2,3,3,3,4,3,4,5,6,4,3,5,2,2,2,2
0,5,3.1690057988094624,0.32234499961321106,1,0,0,3.31790609354022,0.3236856557435135,2.0830499971195358,-1.1082597906747207,0,Asian,On-campus (residence hall),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,3,2,3,3,4,5,4,5,3,2,3,3,2
0,7,2.933012885656571,0.08635208646031955,0,1,0,1.9523079353573234,-1.041912502439383,2.7735000199917446,-0.4178097678025119,1,Asian,Off-campus (rent/apartment),Woman,3,0,-0.9,-0.6460333333333333,-0.0,,,,3,3,2,3,3,3,2,3,3,2,2,2,3,3,3,3,2,3,3,2,3,5,4,5,2,4,3,3,2,3
1,8,3.4829082654611545,0.6362474662649031,0,0,0,4.0658124057855884,1.0715919679888821,2.2824117957204435,-0.9088979920738129,1,White,With family (commuting),Woman,11,0,-0.1,0.15396666666666667,0.0,,,,2,3,2,3,3,3,3,3,2,2,2,3,2,2,2,2,2,1,2,2,1,4,4,3,4,5,2,3,2,2
1,5,2.480950463493933,-0.36571033570231837,1,1,0,2.8105648037878748,-0.18365563400883156,2.46143312906491,-0.7298766587293466,1,Hispanic/Latino,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,1,1,2,3,2,2,2,1,2,2,2,2,2,2,3,3,3,3,3,4,5,5,4,4,5,2,2,3,2
1,7,1.5679157689235947,-1.2787450302726566,0,0,0,2.8738376346136127,-0.12038280318309358,2.9335364147670377,-0.2577733730272187,1,White,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,2,3,3,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,4,4,4,2,4,3,2,2,3
0,6,3.949939110342326,1.1032783111460747,1,1,0,2.3579822641393817,-0.6362381736573246,4.213237960575519,1.0219281727812626,0,Asian,Off-campus (rent/apartment),Woman,7,0,-0.5,-0.24603333333333333,-0.0,,,,3,2,3,2,2,2,2,2,2,3,2,3,3,3,3,1,1,2,3,1,1,4,4,5,3,2,3,3,2,3
1,6,3.560998471448122,0.7143376722518706,1,1,1,2.891184292333836,-0.10303614546287054,1.9487377613579056,-1.242572026436351,0,Asian,Off-campus (rent/apartment),Man,16,1,0.4,0.6539666666666667,0.6539666666666667,,,,3,2,3,3,3,4,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,7,7,5,5,6,3,3,3,3
1,8,2.951499677035629,0.10483887783937762,1,0,1,3.5821309844646176,0.5879105466679113,4.649176603826851,1.457866816032595,0,Hispanic/Latino,With family (commuting),Man,54,1,4.2,4.453966666666667,4.453966666666667,,,,3,3,3,3,3,2,3,2,2,3,2,3,3,3,3,3,3,4,3,3,4,5,5,4,6,4,3,3,3,3
1,5,1.664745325118093,-1.1819154740781583,0,1,1,2.5187889874601495,-0.47543145033655687,2.929934934174475,-0.2613748536197815,1,Black/African American,On-campus (residence hall),Woman,22,1,1.0,1.2539666666666667,1.2539666666666667,,,,2,2,1,2,2,3,2,2,2,1,2,2,2,3,2,4,4,3,4,4,4,5,3,4,5,4,3,2,3,2
1,7,2.287054786761216,-0.5596060124350353,1,1,1,2.267766656010124,-0.7264537817865824,4.496829272071278,1.305519484277022,1,White,On-campus (residence hall),Woman,18,1,0.6,0.8539666666666667,0.8539666666666667,,,,4,2,2,3,3,2,2,3,2,2,2,2,3,2,2,4,3,4,4,4,4,5,6,6,4,4,3,2,3,3
0,7,5.314543691228253,2.4678828920320015,1,1,0,3.5884031245611427,0.5941826867644364,3.493800814708959,0.30249102691470275,0,White,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,3,2,2,2,3,4,6,5,5,4,5,2,2,3,2
1,6,2.706290813533302,-0.14036998566294923,0,1,0,3.0820301345709695,0.0878096967742632,2.560621218380677,-0.6306885694135795,0,Hispanic/Latino,Off-campus (rent/apartment),Woman,10,0,-0.2,0.05396666666666666,0.0,,,,3,4,3,3,4,3,2,2,2,3,2,3,3,3,2,2,1,1,1,3,1,5,5,3,3,3,3,3,3,3
0,5,1.7519904962036617,-1.0946703029925897,0,1,0,1.6843457298697397,-1.3098747079269666,4.431304833718294,1.2399950459240379,1,Other/Multiracial/Unknown,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,2,2,2,2,3,3,3,2,3,2,2,2,2,3,3,2,2,3,3,6,5,5,4,4,3,3,3,3
1,6,1.2502518594613488,-1.5964089397349026,1,1,0,4.721832000841379,1.7276115630446731,2.4906249129820686,-0.7006848748121879,1,Asian,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,3,2,3,4,2,3,2,3,3,3,2,3,2,2,2,2,2,2,2,3,4,4,6,3,2,3,3,3
0,6,2.626404543533757,-0.2202562556624943,1,1,0,2.5091715498830633,-0.485048887913643,3.4038111421548987,0.21250135436064221,1,Asian,Off-campus (rent/apartment),Woman,11,0,-0.1,0.15396666666666667,0.0,,,,3,3,2,3,3,2,2,3,3,3,2,2,2,4,3,2,1,2,1,2,3,4,4,5,5,3,3,2,3,3
1,9,2.455035052976995,-0.3916257462192565,0,0,1,3.203177653876695,0.20895721607998885,2.982354256695516,-0.20895553109874054,0,White,Off-campus (rent/apartment),Man,29,1,1.7,1.9539666666666666,1.9539666666666666,,,,3,2,2,2,3,3,2,2,2,3,2,2,2,3,3,2,3,1,3,2,2,5,7,5,5,5,2,2,3,3
0,7,1.3736439222172312,-1.4730168769790202,1,0,0,2.580424436736103,-0.4137960010606032,3.459550288979859,0.2682405011856024,1,Hispanic/Latino,With family (commuting),Woman,4,0,-0.8,-0.5460333333333334,-0.0,,,,3,4,2,2,4,3,2,3,3,2,2,3,3,3,3,3,3,1,2,2,2,5,3,4,2,4,3,3,3,2
0,8,1.466615561710529,-1.3800452374857224,0,1,1,2.992004772144309,-0.0022156656523972806,2.9694584888306843,-0.22185129896357214,1,Asian,With family (commuting),Man,17,1,0.5,0.7539666666666667,0.7539666666666667,,,,3,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,3,2,4,2,4,3,2,2,2
0,9,2.751776820427918,-0.09488397876833332,1,1,1,2.4694699353985374,-0.5247505023981689,4.096835115048876,0.9055253272546193,1,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,3,3,3,3,3,4,3,2,3,3,3,3,3,2,2,2,3,2,2,6,6,6,6,6,3,3,3,3
0,5,2.021959529582462,-0.8247012696137892,1,0,1,2.1351224967979894,-0.859097940998717,5.023899853754256,1.8325900659599994,1,Hispanic/Latino,With family (commuting),Man,32,1,2.0,2.253966666666667,2.253966666666667,,,,1,2,2,2,2,3,3,3,2,2,3,2,3,2,3,2,2,2,2,2,2,6,7,5,5,7,3,2,3,3
0,7,1.5807632634081987,-1.2658975357880526,0,1,0,2.5540559258752054,-0.44016451192150097,3.297450711956203,0.10614092416194643,1,White,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,4,3,3,3,3,3,3,3,2,4,3,2,3,3,2,3,2,2,2,2,6,5,6,5,4,3,2,2,2
0,6,1.6604700893407336,-1.1861907098555178,1,1,0,2.4723576163082948,-0.5218628214884116,4.149958537695237,0.9586487499009801,1,White,Off-campus (rent/apartment),Woman,11,0,-0.1,0.15396666666666667,0.0,,,,2,2,2,2,4,3,2,3,1,2,2,3,3,2,2,2,2,2,2,3,1,4,4,5,3,5,3,2,3,3
0,7,3.2777489860740534,0.43108818687780204,1,0,1,2.444995523300948,-0.5492249144957584,3.2362547308161496,0.04494494302189311,1,Hispanic/Latino,With family (commuting),Woman,6,0,-0.6,-0.3460333333333333,-0.0,,,,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,2,3,2,6,6,5,4,6,3,3,3,3
1,5,3.6203163910966625,0.7736555919004111,1,0,0,4.569407589322487,1.5751871515257805,3.3294725282310216,0.13816274043676513,1,Other/Multiracial/Unknown,On-campus (residence hall),Woman,11,0,-0.1,0.15396666666666667,0.0,,,,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,3,3,3,3,5,3,4,4,3,3,1,1,2
1,7,5.743185520439845,2.896524721243594,1,1,0,3.3188903422552976,0.32466990445859123,5.158344066205021,1.9670342784107642,0,Hispanic/Latino,With family (commuting),Woman,16,1,0.4,0.6539666666666667,0.6539666666666667,,,,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,2,3,2,3,2,4,4,5,3,5,3,3,3,3
0,7,2.567221799321916,-0.2794389998743352,1,0,0,1.8304631977502501,-1.1637572400464562,2.9263678126562094,-0.26494197513804707,1,Other/Multiracial/Unknown,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,3,3,2,3,2,2,3,3,3,2,3,2,2,3,2,2,3,3,6,5,3,5,5,2,3,2,4
0,7,2.6557832803925217,-0.19087751880372972,0,1,0,3.5422603448592263,0.5480399070625199,4.102654147619428,0.9113443598251716,0,Hispanic/Latino,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,2,3,3,2,2,3,3,3,3,3,3,3,2,1,2,2,2,2,5,4,4,5,4,3,3,3,3
0,6,4.748844299355368,1.9021835001591167,1,0,0,3.8592672497004332,0.8650468119037269,3.0393714843828823,-0.15193830341137415,0,Asian,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,2,4,3,3,2,3,3,3,3,3,2,3,3,2,3,3,3,3,1,5,5,4,4,5,3,3,3,3
0,8,4.194965932662612,1.3483051334663605,0,0,0,3.3887379781120903,0.394517540315384,3.7524828298603206,0.5611730420660641,1,White,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,3,2,3,3,2,3,2,2,3,2,3,3,2,1,3,1,3,3,5,3,6,3,3,3,2,2,3
1,8,1.6394607614488879,-1.2072000377473635,0,1,0,1.618423725201211,-1.3757967125954953,0.853118034966091,-2.3381917528281653,1,Hispanic/Latino,On-campus (residence hall),Man,11,0,-0.1,0.15396666666666667,0.0,,,,4,3,2,4,3,3,3,3,3,2,3,4,3,3,4,2,2,2,3,3,4,5,3,6,2,4,4,3,3,3
0,4,3.6070774976567788,0.7604166984605274,1,0,1,3.4548268550653303,0.46060641726862395,1.830031845936238,-1.3612779418580185,0,Asian,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,2,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,1,4,3,4,4,3,3,2,3,3
0,4,2.9900922557640808,0.1434314565678294,1,0,0,2.224816567810061,-0.7694038699866455,1.6812035012149116,-1.5101062865793449,0,Asian,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,5,5,4,4,3,2,3,2,3
0,4,2.1368819871704803,-0.7097788120257711,1,0,0,2.84122116140858,-0.1529992763881265,4.003547967519869,0.8122381797256124,1,Hispanic/Latino,Off-campus (rent/apartment),Man,10,0,-0.2,0.05396666666666666,0.0,,,,3,4,2,2,2,3,3,3,3,3,2,3,2,2,2,1,2,1,2,2,2,4,5,3,3,3,3,3,3,3
1,5,1.8107950654335088,-1.0358657337627426,1,1,1,3.2321507310663367,0.23793029326963033,1.954007366751023,-1.2373024210432335,0,Other/Multiracial/Unknown,With family (commuting),Man,37,1,2.5,2.753966666666667,2.753966666666667,,,,2,2,2,3,2,3,3,3,2,2,2,2,2,2,3,3,2,4,3,4,3,3,7,6,5,5,3,3,3,2
0,7,4.678986969285883,1.8323261700896314,0,1,0,3.8710466121709617,0.8768261743742554,2.6761120395956035,-0.5151977481986529,0,Asian,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,4,3,3,3,3,3,3,2,2,2,3,2,2,2,1,1,1,1,2,1,4,5,5,4,4,3,2,2,3
0,8,2.7152875715144047,-0.13137322768184667,1,0,1,2.2948792754803296,-0.6993411623163768,4.09903183544511,0.9077220476508532,1,Other/Multiracial/Unknown,Off-campus (rent/apartment),Woman,50,1,3.8,4.053966666666667,4.053966666666667,,,,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,1,2,1,6,4,4,3,3,3,2,3,3
0,5,1.9482669808423896,-0.8983938183538618,1,0,1,3.298548593651398,0.30432815585469175,3.4493977030145904,0.2580879152203339,1,Hispanic/Latino,Off-campus (rent/apartment),Man,9,0,-0.3,-0.046033333333333315,-0.0,,,,3,3,2,3,3,3,3,3,3,3,1,3,3,3,2,2,2,2,3,2,2,5,4,6,6,6,2,3,3,3
0,7,1.7716536913763994,-1.075007107819852,1,1,0,3.246944843544605,0.25272440574789856,2.4602135392688345,-0.731096248525422,1,White,With family (commuting),Man,10,0,-0.2,0.05396666666666666,0.0,,,,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,2,2,7,5,4,5,4,3,3,3,3
0,6,1.8820898851577925,-0.9645709140384588,0,1,0,3.8020365356710184,0.8078160978743121,4.303796260032348,1.1124864722380914,1,Hispanic/Latino,With family (commuting),Woman,5,0,-0.7,-0.4460333333333333,-0.0,,,,3,3,2,3,2,3,2,3,3,2,2,3,2,3,3,2,1,1,3,3,2,6,5,7,4,5,3,3,2,2
1,9,1.7628818255873127,-1.0837789736089387,1,0,0,3.868112594632652,0.8738921568359457,1.7716058570140107,-1.4197039307802457,1,Black/African American,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,4,3,3,3,3,4,3,4,3,3,3,3,3,3,2,2,1,2,1,1,5,5,5,5,2,3,3,3,3
0,7,4.090872357053136,1.2442115578568842,1,0,1,2.718006188739173,-0.2762142490575332,3.3485072916384,0.15719750384414377,1,Asian,Off-campus (rent/apartment),Woman,2,0,-1.0,-0.7460333333333333,-0.0,,,,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,2,2,2,2,2,1,4,4,5,5,4,2,2,3,3
0,5,1.4773293311653917,-1.3693314680308597,1,1,0,2.97782937027711,-0.01639106751959618,3.0438615288175437,-0.14744825897671276,1,White,With family (commuting),Man,1,0,-1.1,-0.8460333333333334,-0.0,,,,3,3,3,3,4,2,2,2,3,3,3,3,2,3,3,2,1,2,3,2,2,4,4,4,5,6,3,3,3,3
0,7,2.7079596367051173,-0.13870116249113407,0,0,0,2.100051339192737,-0.8941690986039692,4.483625199799645,1.2923154120053888,1,Asian,With family (commuting),Woman,11,0,-0.1,0.15396666666666667,0.0,,,,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,5,6,5,3,3,3,3,3,2
0,7,2.2062424442601554,-0.640418354936096,0,1,0,2.495366931665077,-0.4988535061316295,2.6766279811939597,-0.5146818066002967,1,Hispanic/Latino,Off-campus (rent/apartment),Man,18,1,0.6,0.8539666666666667,0.8539666666666667,,,,3,1,3,3,3,2,2,2,3,2,2,2,3,3,3,1,2,2,2,3,2,3,3,4,3,3,3,2,3,3
1,7,1.6728858129072357,-1.1737749862890157,1,1,0,4.0792240604889125,1.0850036226922062,4.696520361064101,1.5052105732698444,1,White,With family (commuting),Woman,61,1,4.9,5.153966666666667,5.153966666666667,,,,4,3,1,3,3,3,4,3,2,2,3,3,3,3,2,2,3,3,3,3,3,5,5,4,4,5,3,3,3,3
1,6,2.524581644429664,-0.32207915476658755,1,0,1,3.6016641768267634,0.6074437390300571,2.7295167649908003,-0.46179302280345613,1,Other/Multiracial/Unknown,With family (commuting),Woman,14,1,0.2,0.4539666666666667,0.4539666666666667,,,,3,3,2,4,3,3,3,4,3,3,3,3,2,2,3,2,2,2,2,2,3,5,6,7,5,5,3,3,3,3
1,6,2.604468285516526,-0.24219251367972516,0,1,0,2.5295604625966184,-0.46465997520008795,3.2711859885471744,0.0798762007529179,1,Black/African American,With family (commuting),Woman,29,1,1.7,1.9539666666666666,1.9539666666666666,,,,2,3,1,2,3,2,2,2,2,2,2,3,2,3,3,3,4,2,3,3,2,3,3,4,5,3,3,2,2,2
1,8,2.4316059354698716,-0.4150548637263798,0,0,1,2.4415267463750587,-0.5526936914216476,4.959403576052798,1.768093788258542,1,Other/Multiracial/Unknown,On-campus (residence hall),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,2,1,2,2,2,1,4,5,5,4,5,3,2,4,3
1,7,2.9527062849869052,0.10604548579065387,1,0,0,2.538914622680096,-0.4553058151166103,2.9773474600941348,-0.2139623277001217,0,White,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,3,3,3,4,3,2,2,2,2,2,3,3,1,2,2,2,3,2,5,4,5,3,4,3,3,3,3
0,6,2.377212514643194,-0.4694482845530574,1,0,0,3.9321847269346715,0.9379642891379651,4.569034516161201,1.3777247283669447,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,4,0,-0.8,-0.5460333333333334,-0.0,,,,3,3,2,3,3,3,2,3,3,2,2,2,3,2,3,2,1,2,2,3,3,4,5,5,6,6,2,2,3,3
0,3,1.6997409561911672,-1.1469198430050842,1,1,1,3.203286302611098,0.2090658648143915,3.901844572710231,0.7105347849159744,1,White,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,5,5,5,4,2,3,3,3,3
0,7,2.5683484259084173,-0.2783123732878341,1,0,0,2.0791098639055927,-0.9151105738911136,0.3606098726965824,-2.830699915097674,1,Asian,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,3,3,4,4,3,4,3,6,3,4,4,2,2,2,3
