"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band","psw"
0,5,-1.5266,7,7,0.9346,1,0,1,4,-0.476,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,7,0,-0.5,-1.13398,0,1,-0.4,0.6,3,3,3,3,3,3,3,4,2,2,2,2,2,3,3,4,NA,5,5,4,5,5,5,5,6,6,2,2,2,3,67,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.698058602903182
1,7,0.4734,7,5,-1.0654,0,0,1,4,-0.476,4,1.7062,1,"Asian","With family (commuting)","Female",0,9,0,-0.3,-0.933980000000004,0,0,-0.5,0.5,3,3,2,3,4,4,3,3,3,4,3,3,4,2,2,4,3,4,4,4,4,6,7,7,7,6,4,1,3,2,68,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.872688181404205
0,8,1.4734,7,7,0.9346,1,0,1,6,1.524,2,-0.2938,1,"Asian","Off-campus (rent/apartment)","Male",1,32,1,2,1.36602,1.36602,22,1.7,2.7,3,3,3,3,4,3,3,3,3,2,2,2,2,3,2,4,4,4,4,NA,4,4,4,4,4,4,2,1,3,1,69,2,7,1,4,"Asian First-Gen Navigator","FASt_12plus",0.913271292165928
0,5,-1.5266,7,7,0.9346,0,0,1,5,0.524,3,0.7062,0,"Black/African American","Off-campus (rent/apartment)","Male",0,10,0,-0.2,-0.833980000000005,0,-2,-0.7,0.3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,4,3,4,4,4,3,5,5,6,5,6,3,2,3,3,70,1,1,0,12,"Black Male Striver","non_FASt_1_11",0.722827723140422
0,6,-0.5266,7,5,-1.0654,0,0,1,7,2.524,2,-0.2938,1,"Asian","Off-campus (rent/apartment)","Male",0,3,0,-0.9,-1.53398,0,28,2.3,3.3,1,1,1,2,2,2,1,2,2,2,2,2,3,4,3,NA,5,4,NA,5,4,4,4,4,4,3,2,2,3,3,71,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.752269282980348
1,7,0.4734,6,6,-0.0654000000000003,0,0,1,2,-2.476,2,-0.2938,0,"Asian","With family (commuting)","Female",1,2,0,-1,-1.63398,0,-1,-0.6,0.4,2,3,3,3,3,3,3,2,3,3,4,3,3,3,3,6,6,6,6,5,6,6,6,7,6,6,2,3,1,3,72,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.890641340637645
1,6,-0.5266,7,6,-0.0654000000000003,1,0,0,5,0.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,9,0,-0.3,-0.933980000000004,0,-7,-1.2,-0.2,3,3,3,2,2,2,3,3,4,3,3,3,3,2,3,4,4,4,3,3,4,NA,4,5,5,5,2,3,2,1,73,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.734009091790851
1,7,0.4734,7,8,1.9346,1,0,0,5,0.524,2,-0.2938,0,"White","Off-campus (rent/apartment)","Female",0,9,0,-0.3,-0.933980000000004,0,5,0,1,2,3,3,3,2,3,2,3,3,3,3,3,3,3,4,4,4,4,4,4,NA,4,5,NA,5,5,2,1,2,2,74,1,2,1,13,"White Working-Class Striver","non_FASt_1_11",1.03920970332235
1,7,0.4734,6,8,1.9346,0,0,0,7,2.524,4,1.7062,1,"Hispanic/Latino","With family (commuting)","Female",0,0,0,-1.2,-1.83398,0,-5,-1,0,3,3,2,2,2,3,3,3,2,2,2,2,2,2,3,4,4,4,4,5,5,5,5,5,5,5,4,4,3,3,75,0,1,0,1,"Latina Commuter Caretaker","non_DE",1.09486207171423
0,7,0.4734,7,5,-1.0654,0,0,1,4,-0.476,3,0.7062,0,"Asian","With family (commuting)","Female",1,25,1,1.3,0.666019999999996,0.666019999999996,23,1.8,2.8,3,4,4,3,3,2,3,2,3,4,4,3,3,2,2,6,NA,6,6,6,5,5,5,5,5,5,3,1,2,2,76,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.23973497247122
0,7,0.4734,7,7,0.9346,0,0,0,4,-0.476,3,0.7062,0,"Asian","On-campus (residence hall)","Male",0,37,1,2.5,1.86602,1.86602,-11,-1.6,-0.6,4,4,4,3,3,3,2,3,2,3,3,3,3,4,4,3,3,3,3,3,4,5,5,5,6,5,3,1,2,4,77,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.13179711830967
0,8,1.4734,7,6,-0.0654000000000003,0,1,1,3,-1.476,3,0.7062,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,7,0,-0.5,-1.13398,0,20,1.5,2.5,3,3,2,3,3,4,3,3,3,3,3,3,4,4,4,4,3,3,3,4,3,6,5,6,5,6,3,3,2,2,78,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.40884711763152
0,6,-0.5266,6,8,1.9346,1,0,1,5,0.524,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,13,1,0.1,-0.533980000000005,-0.533980000000005,31,2.6,3.6,3,2,3,3,3,4,2,3,4,4,3,3,3,4,4,4,3,3,4,3,4,5,5,5,5,5,2,2,2,3,79,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.18714827330059
1,7,0.4734,6,5,-1.0654,1,0,0,3,-1.476,3,0.7062,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,3,0,-0.9,-1.53398,0,13,0.8,1.8,3,2,3,4,3,3,4,4,2,3,3,3,3,3,2,3,2,3,3,3,3,4,4,5,4,5,3,2,4,1,80,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.808972171587543
0,7,0.4734,7,5,-1.0654,0,0,1,4,-0.476,3,0.7062,1,"Asian","With family (commuting)","Male",0,43,1,3.1,2.46602,2.46602,33,2.8,3.8,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,4,3,2,3,2,81,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.23973497247122
0,5,-1.5266,7,6,-0.0654000000000003,1,0,1,4,-0.476,3,0.7062,1,"Hispanic/Latino","With family (commuting)","Female",0,5,0,-0.7,-1.33398,0,1,-0.4,0.6,3,3,3,3,3,3,3,4,3,3,2,2,1,3,4,4,5,5,5,4,5,6,6,5,5,5,3,1,4,2,82,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.646310479191076
1,7,0.4734,7,6,-0.0654000000000003,1,0,0,4,-0.476,2,-0.2938,1,"Asian","Off-campus (rent/apartment)","Male",0,5,0,-0.7,-1.33398,0,21,1.6,2.6,2,3,2,2,3,3,2,2,3,2,3,3,2,3,3,6,6,6,6,6,6,4,4,4,4,4,2,3,2,1,83,1,1,0,4,"Asian First-Gen Navigator","non_FASt_1_11",0.879221176584169
1,6,-0.5266,7,6,-0.0654000000000003,0,1,0,6,1.524,1,-1.2938,0,"Asian","With family (commuting)","Male",0,30,1,1.8,1.16602,1.16602,19,1.4,2.4,2,2,2,3,3,3,2,3,2,2,2,3,2,3,2,4,4,NA,4,5,5,5,6,5,6,6,1,2,2,2,84,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.09539444707049
0,6,-0.5266,7,5,-1.0654,0,1,1,3,-1.476,3,0.7062,1,"Hispanic/Latino","With family (commuting)","Female",1,28,1,1.6,0.966019999999996,0.966019999999996,-1,-0.6,0.4,3,3,3,3,3,2,2,2,2,2,1,2,3,4,4,5,6,6,6,6,6,5,6,5,5,5,3,2,2,4,85,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.11435973245404
1,7,0.4734,7,5,-1.0654,0,0,0,6,1.524,2,-0.2938,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,9,0,-0.3,-0.933980000000004,0,1,-0.4,0.6,3,2,2,2,1,1,3,2,3,2,3,3,3,3,3,4,4,4,4,4,4,4,NA,4,4,4,2,1,2,2,86,1,1,0,2,"Latino Off-Campus Working","non_FASt_1_11",0.833916503257148
0,7,0.4734,7,7,0.9346,1,0,1,6,1.524,2,-0.2938,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,37,1,2.5,1.86602,1.86602,-10,-1.5,-0.5,2,2,2,3,3,4,4,3,3,2,2,3,3,3,3,3,4,NA,4,4,4,4,4,4,4,4,2,2,2,2,87,2,4,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.08030301610786
1,7,0.4734,7,6,-0.0654000000000003,1,0,0,6,1.524,2,-0.2938,0,"Asian","Off-campus (rent/apartment)","Male",0,8,0,-0.4,-1.03398,0,-2,-0.7,0.3,4,4,3,2,1,2,2,2,2,2,2,2,3,3,3,4,5,5,NA,NA,5,4,4,5,5,4,2,2,4,1,88,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.905590940442887
0,6,-0.5266,5,5,-1.0654,0,1,0,6,1.524,2,-0.2938,0,"White","With family (commuting)","Female",0,30,1,1.8,1.16602,1.16602,13,0.8,1.8,4,4,3,3,4,3,4,4,2,3,2,2,2,4,4,3,3,2,2,2,NA,NA,5,6,6,6,2,2,3,2,89,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.12683728007068
0,6,-0.5266,7,5,-1.0654,1,0,0,5,0.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",1,2,0,-1,-1.63398,0,1,-0.4,0.6,3,3,3,3,3,2,3,3,2,2,2,1,3,3,3,5,5,5,5,5,5,4,5,5,5,6,2,3,2,2,90,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.693159248054266
0,6,-0.5266,7,7,0.9346,1,0,0,5,0.524,1,-1.2938,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,28,1,1.6,0.966019999999996,0.966019999999996,33,2.8,3.8,3,2,3,3,3,3,2,3,1,1,2,1,1,2,3,4,3,3,3,3,4,4,4,4,5,4,1,1,3,2,91,2,6,1,2,"Latino Off-Campus Working","FASt_12plus",1.31037726337077
0,6,-0.5266,7,5,-1.0654,0,0,0,3,-1.476,3,0.7062,0,"Asian","With family (commuting)","Male",0,19,1,0.7,0.0660199999999954,0.0660199999999954,17,1.2,2.2,2,3,3,2,3,3,3,3,4,3,3,3,3,4,3,3,4,3,3,4,3,6,6,5,6,6,3,2,2,1,92,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.44407262538732
0,7,0.4734,7,7,0.9346,0,0,1,4,-0.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,10,0,-0.2,-0.833980000000005,0,13,0.8,1.8,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,2,3,2,2,3,3,6,6,5,6,6,2,3,3,1,93,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",1.01870759176001
1,5,-1.5266,6,6,-0.0654000000000003,0,0,0,3,-1.476,2,-0.2938,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,36,1,2.4,1.76602,1.76602,-15,-2,-1,3,3,3,2,3,2,3,3,3,3,2,2,3,2,2,3,4,3,3,4,4,5,4,5,5,NA,2,1,3,2,94,2,7,1,2,"Latino Off-Campus Working","FASt_12plus",1.55722620473765
1,8,1.4734,6,7,0.9346,1,0,0,4,-0.476,1,-1.2938,0,"Asian","Off-campus (rent/apartment)","Female",0,13,1,0.1,-0.533980000000005,-0.533980000000005,11,0.6,1.6,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,5,6,NA,5,6,5,5,5,5,5,5,1,3,2,2,95,2,7,1,4,"Asian First-Gen Navigator","FASt_12plus",1.02082634192037
0,8,1.4734,6,6,-0.0654000000000003,1,0,0,7,2.524,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,10,0,-0.2,-0.833980000000005,0,33,2.8,3.8,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,4,NA,5,5,5,5,5,5,5,5,5,2,2,2,2,96,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",1.11430441329655
0,6,-0.5266,7,7,0.9346,1,0,0,4,-0.476,3,0.7062,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,6,0,-0.6,-1.23398,0,5,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,4,NA,5,4,4,3,2,2,1,97,1,1,0,2,"Latino Off-Campus Working","non_FASt_1_11",0.829971351536504
0,8,1.4734,7,6,-0.0654000000000003,0,0,0,5,0.524,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Male",1,4,0,-0.8,-1.43398,0,6,0.1,1.1,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,4,4,4,4,4,3,5,6,5,5,6,2,2,3,2,98,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",1.08727139502576
0,7,0.4734,7,8,1.9346,0,0,1,6,1.524,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,78,1,6.6,5.96602,5.96602,-15,-2,-1,4,3,4,3,2,2,3,3,3,3,4,3,2,4,4,3,4,3,3,3,3,6,7,7,7,6,3,2,3,3,99,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",0.99195432137703
1,7,0.4734,6,6,-0.0654000000000003,1,0,0,5,0.524,3,0.7062,0,"Hispanic/Latino","With family (commuting)","Female",1,7,0,-0.5,-1.13398,0,28,2.3,3.3,2,2,2,3,3,3,3,3,2,2,2,2,2,3,3,4,3,4,4,3,4,5,4,5,4,5,3,1,2,2,100,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.906338554985665
1,6,-0.5266,7,5,-1.0654,1,0,0,5,0.524,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,4,0,-0.8,-1.43398,0,15,1,2,3,3,3,4,4,4,4,4,4,3,3,4,3,3,3,3,2,2,2,2,3,5,5,6,6,5,2,1,2,1,101,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.668476625972628
1,6,-0.5266,7,7,0.9346,0,0,0,6,1.524,1,-1.2938,1,"Asian","With family (commuting)","Female",1,14,1,0.2,-0.433980000000005,-0.433980000000005,-10,-1.5,-0.5,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,5,6,5,6,NA,5,4,4,5,5,5,1,3,2,2,102,2,6,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.32434415712538
0,7,0.4734,7,6,-0.0654000000000003,0,1,0,5,0.524,2,-0.2938,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,36,1,2.4,1.76602,1.76602,-5,-1,0,2,3,2,2,3,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,6,5,6,NA,6,6,2,1,2,3,103,2,4,1,2,"Latino Off-Campus Working","FASt_12plus",0.899561755859528
1,6,-0.5266,6,6,-0.0654000000000003,1,0,1,6,1.524,3,0.7062,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,3,0,-0.9,-1.53398,0,26,2.1,3.1,2,2,2,3,3,3,3,3,3,2,3,2,2,3,3,4,4,4,4,4,4,5,5,5,4,4,3,2,3,2,104,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11",0.795386441100352
1,8,1.4734,7,5,-1.0654,0,0,0,5,0.524,4,1.7062,0,"White","With family (commuting)","Female",0,2,0,-1,-1.63398,0,-2,-0.7,0.3,3,2,2,4,4,4,4,4,1,2,2,1,1,2,3,3,3,3,3,3,3,4,4,4,3,3,4,2,2,1,105,1,1,0,11,"White Rural First-Gen","non_FASt_1_11",1.0134016158868
1,8,1.4734,7,5,-1.0654,1,0,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,51,1,3.9,3.26602,3.26602,-1,-0.6,0.4,2,2,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,6,6,6,6,6,2,1,2,3,106,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.15459362660315
1,6,-0.5266,6,5,-1.0654,0,1,1,4,-0.476,1,-1.2938,1,"Black/African American","Off-campus (rent/apartment)","Male",0,2,0,-1,-1.63398,0,2,-0.3,0.7,3,2,3,3,3,4,3,3,3,3,4,3,3,4,3,3,3,3,3,3,4,5,6,6,6,6,1,2,3,3,107,1,1,0,12,"Black Male Striver","non_FASt_1_11",0.968493315387305
0,7,0.4734,7,5,-1.0654,0,0,1,6,1.524,3,0.7062,0,"Asian","With family (commuting)","Male",1,42,1,3,2.36602,2.36602,10,0.5,1.5,3,3,3,3,2,3,2,3,4,3,3,3,3,2,2,4,4,4,4,4,4,7,NA,7,7,7,3,2,2,3,108,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.21330815923741
0,7,0.4734,7,6,-0.0654000000000003,0,0,0,5,0.524,2,-0.2938,0,"White","Off-campus (rent/apartment)","Female",0,11,0,-0.1,-0.733980000000005,0,-8,-1.3,-0.3,3,3,3,3,2,2,3,2,3,2,3,3,2,3,3,5,4,4,4,4,4,5,6,6,6,6,2,3,4,1,109,1,2,1,13,"White Working-Class Striver","non_FASt_1_11",0.920110224488275
1,7,0.4734,6,8,1.9346,0,1,0,3,-1.476,3,0.7062,0,"White","On-campus (residence hall)","Male",0,2,0,-1,-1.63398,0,-1,-0.6,0.4,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,2,2,2,2,3,2,4,5,5,6,5,3,2,3,1,110,1,2,1,6,"White Residential Traditional","non_FASt_1_11",1.32921373391998
1,7,0.4734,7,5,-1.0654,1,0,0,3,-1.476,1,-1.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,11,0,-0.1,-0.733980000000005,0,-1,-0.6,0.4,3,3,3,4,3,4,4,3,3,3,3,3,4,4,3,4,NA,3,4,3,4,7,7,7,7,7,1,2,2,1,111,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.782187001775907
1,7,0.4734,7,6,-0.0654000000000003,1,0,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,9,0,-0.3,-0.933980000000004,0,18,1.3,2.3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,4,2,1,2,4,112,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11",0.879221176584169
0,8,1.4734,7,5,-1.0654,1,0,0,4,-0.476,4,1.7062,1,"Hispanic/Latino","With family (commuting)","Female",0,18,1,0.6,-0.0339800000000046,-0.0339800000000046,-4,-0.9,0.1,2,2,2,2,2,2,2,3,2,2,2,2,1,3,3,4,4,NA,4,4,5,5,4,5,5,4,4,2,2,3,113,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.09786185186135
0,7,0.4734,7,6,-0.0654000000000003,1,0,0,4,-0.476,3,0.7062,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",0,3,0,-0.9,-1.53398,0,27,2.2,3.2,2,2,2,4,4,4,4,4,4,3,3,3,3,4,4,4,3,4,3,3,4,6,5,5,5,5,3,1,3,2,114,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.920860781504191
0,6,-0.5266,7,8,1.9346,0,0,0,4,-0.476,4,1.7062,1,"White","With family (commuting)","Male",0,11,0,-0.1,-0.733980000000005,0,17,1.2,2.2,3,3,3,2,3,3,4,2,2,2,2,2,2,3,3,5,4,4,4,5,4,5,5,5,5,5,4,1,3,1,115,1,1,0,11,"White Rural First-Gen","non_FASt_1_11",0.915539699678861
0,5,-1.5266,6,5,-1.0654,1,0,1,4,-0.476,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.53398,0,30,2.5,3.5,3,4,4,3,3,3,2,4,3,3,3,3,2,3,3,2,2,NA,NA,2,3,5,5,5,5,5,2,3,1,1,116,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.573973799844696
1,7,0.4734,7,5,-1.0654,0,0,0,2,-2.476,2,-0.2938,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",0,0,0,-1.2,-1.83398,0,21,1.6,2.6,2,3,2,3,3,3,4,3,4,3,3,4,3,4,4,4,4,4,4,5,5,6,6,6,5,5,2,2,2,2,117,0,3,1,8,"Multiracial Bridge-Builder","non_DE",0.782898091062143
1,8,1.4734,7,7,0.9346,0,0,0,6,1.524,2,-0.2938,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,42,1,3,2.36602,2.36602,11,0.6,1.6,3,2,2,2,2,1,2,1,3,3,3,3,2,2,1,3,4,3,4,4,4,NA,3,3,3,3,2,1,2,2,118,2,6,1,2,"Latino Off-Campus Working","FASt_12plus",0.979608758900951
1,8,1.4734,7,7,0.9346,0,0,0,4,-0.476,2,-0.2938,0,"Black/African American","On-campus (residence hall)","Female",0,23,1,1.1,0.466019999999996,0.466019999999996,-15,-2,-1,2,3,2,3,4,3,3,3,2,3,2,2,2,3,3,3,3,3,NA,3,NA,5,5,5,5,5,2,2,2,3,119,2,5,1,5,"Black Campus Connector","FASt_12plus",1.00655873695931
0,6,-0.5266,7,8,1.9346,0,0,0,3,-1.476,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,5,0,-0.7,-1.33398,0,-4,-0.9,0.1,2,3,2,2,1,2,3,2,4,2,3,4,3,3,2,4,3,3,4,3,2,6,5,5,5,5,3,2,2,2,120,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.888347529810266
1,6,-0.5266,7,7,0.9346,1,0,0,7,2.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",1,37,1,2.5,1.86602,1.86602,23,1.8,2.8,3,3,3,3,3,3,3,3,2,1,1,1,1,3,3,5,5,5,5,4,5,4,3,4,NA,4,2,2,2,1,121,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",1.29802977923139
0,5,-1.5266,5,5,-1.0654,0,1,1,5,0.524,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Male",1,2,0,-1,-1.63398,0,-7,-1.2,-0.2,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,3,4,3,5,5,6,6,5,2,3,2,2,122,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.858953411149899
1,7,0.4734,7,6,-0.0654000000000003,0,0,1,5,0.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",1,5,0,-0.7,-1.33398,0,21,1.6,2.6,3,3,3,3,3,3,2,3,3,3,2,3,3,2,2,5,4,4,4,4,4,5,5,5,6,5,2,2,2,3,123,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.930403491682383
0,6,-0.5266,6,5,-1.0654,1,0,0,3,-1.476,4,1.7062,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,15,1,0.3,-0.333980000000005,-0.333980000000005,25,2,3,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,5,5,6,6,NA,4,1,2,2,124,2,4,1,2,"Latino Off-Campus Working","FASt_12plus",1.43155159736448
1,5,-1.5266,7,6,-0.0654000000000003,1,1,0,3,-1.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Male",1,33,1,2.1,1.46602,1.46602,-11,-1.6,-0.6,4,4,3,3,3,3,3,3,4,4,4,3,4,4,4,NA,3,2,2,3,3,4,4,5,5,5,2,1,2,1,125,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.28636862233338
0,6,-0.5266,7,5,-1.0654,0,0,0,4,-0.476,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,30,1,1.8,1.16602,1.16602,-11,-1.6,-0.6,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,NA,4,4,5,5,5,5,6,3,2,1,2,126,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.43222387334398
0,8,1.4734,7,6,-0.0654000000000003,1,0,0,4,-0.476,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,30,1,1.8,1.16602,1.16602,0,-0.5,0.5,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,NA,NA,NA,5,5,4,5,6,6,6,5,3,3,3,2,127,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.03801977750675
0,6,-0.5266,7,7,0.9346,1,0,0,5,0.524,3,0.7062,1,"White","Off-campus (rent/apartment)","Female",1,0,0,-1.2,-1.83398,0,16,1.1,2.1,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,NA,3,3,3,2,4,4,4,4,4,3,2,2,3,128,0,1,0,7,"White Off-Campus Working","non_DE",0.842890502420926
0,5,-1.5266,7,5,-1.0654,0,0,0,5,0.524,3,0.7062,1,"Hispanic/Latino","With family (commuting)","Female",1,8,0,-0.4,-1.03398,0,-11,-1.6,-0.6,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,3,5,5,5,4,5,5,3,2,1,2,129,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.565354463132183
1,6,-0.5266,7,6,-0.0654000000000003,0,0,0,6,1.524,3,0.7062,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,8,0,-0.4,-1.03398,0,23,1.8,2.8,2,2,2,3,3,2,3,2,3,3,3,3,2,2,2,4,4,5,4,4,4,6,5,5,5,NA,3,1,3,2,130,1,1,0,2,"Latino Off-Campus Working","non_FASt_1_11",0.759375489811
1,5,-1.5266,7,6,-0.0654000000000003,0,1,0,6,1.524,4,1.7062,0,"White","Off-campus (rent/apartment)","Female",1,11,0,-0.1,-0.733980000000005,0,-2,-0.7,0.3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,4,4,4,5,4,4,5,4,4,4,4,2,3,3,131,1,1,0,13,"White Working-Class Striver","non_FASt_1_11",0.906653358131314
1,8,1.4734,6,5,-1.0654,0,0,0,5,0.524,3,0.7062,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,7,0,-0.5,-1.13398,0,7,0.2,1.2,2,2,2,3,2,2,2,3,2,2,2,3,3,2,2,5,5,NA,5,5,5,4,4,3,3,3,3,2,2,3,132,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.999143971409459
0,5,-1.5266,7,6,-0.0654000000000003,0,1,1,5,0.524,4,1.7062,1,"Hispanic/Latino","With family (commuting)","Female",1,7,0,-0.5,-1.13398,0,-11,-1.6,-0.6,3,2,2,3,2,3,3,2,2,1,2,2,1,3,3,5,6,6,6,6,6,4,3,3,3,3,4,2,2,3,133,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.959473933496493
1,8,1.4734,7,7,0.9346,0,0,1,4,-0.476,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,17,1,0.5,-0.133980000000005,-0.133980000000005,14,0.9,1.9,4,4,4,4,3,4,4,3,4,4,3,4,4,4,3,2,2,2,2,2,1,5,4,NA,5,5,3,3,4,3,134,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",0.953775294806198
