id,archetype_id,archetype_name
3139,9,Hispanic On-Campus Transitioner
3140,9,Hispanic On-Campus Transitioner
3141,1,Latina Commuter Caretaker
3142,3,Asian High-Pressure Achiever
3143,9,Hispanic On-Campus Transitioner
3144,8,Multiracial Bridge-Builder
3145,1,Latina Commuter Caretaker
3146,2,Latino Off-Campus Working
3147,1,Latina Commuter Caretaker
3148,1,Latina Commuter Caretaker
3149,1,Latina Commuter Caretaker
3150,1,Latina Commuter Caretaker
3151,2,Latino Off-Campus Working
3152,1,Latina Commuter Caretaker
3153,3,Asian High-Pressure Achiever
3154,1,Latina Commuter Caretaker
3155,1,Latina Commuter Caretaker
3156,1,Latina Commuter Caretaker
3157,13,White Working-Class Striver
3158,1,Latina Commuter Caretaker
3159,4,Asian First-Gen Navigator
3160,9,Hispanic On-Campus Transitioner
3161,6,White Residential Traditional
3162,13,White Working-Class Striver
3163,2,Latino Off-Campus Working
3164,9,Hispanic On-Campus Transitioner
3165,10,Continuing-Gen Cruiser
3166,10,Continuing-Gen Cruiser
3167,2,Latino Off-Campus Working
3168,13,White Working-Class Striver
3169,9,Hispanic On-Campus Transitioner
3170,3,Asian High-Pressure Achiever
3171,3,Asian High-Pressure Achiever
3172,9,Hispanic On-Campus Transitioner
3173,3,Asian High-Pressure Achiever
3174,4,Asian First-Gen Navigator
3175,1,Latina Commuter Caretaker
3176,3,Asian High-Pressure Achiever
3177,1,Latina Commuter Caretaker
3178,11,White Rural First-Gen
3179,1,Latina Commuter Caretaker
3180,8,Multiracial Bridge-Builder
3181,2,Latino Off-Campus Working
3182,9,Hispanic On-Campus Transitioner
3183,8,Multiracial Bridge-Builder
3184,9,Hispanic On-Campus Transitioner
3185,8,Multiracial Bridge-Builder
3186,8,Multiracial Bridge-Builder
3187,8,Multiracial Bridge-Builder
3188,4,Asian First-Gen Navigator
3189,8,Multiracial Bridge-Builder
3190,9,Hispanic On-Campus Transitioner
3191,1,Latina Commuter Caretaker
3192,3,Asian High-Pressure Achiever
3193,7,White Off-Campus Working
3194,9,Hispanic On-Campus Transitioner
3195,9,Hispanic On-Campus Transitioner
3196,6,White Residential Traditional
3197,5,Black Campus Connector
3198,1,Latina Commuter Caretaker
3199,12,Black Male Striver
3200,6,White Residential Traditional
3201,3,Asian High-Pressure Achiever
3202,9,Hispanic On-Campus Transitioner
3203,9,Hispanic On-Campus Transitioner
3204,9,Hispanic On-Campus Transitioner
3205,9,Hispanic On-Campus Transitioner
3206,4,Asian First-Gen Navigator
3207,10,Continuing-Gen Cruiser
3208,9,Hispanic On-Campus Transitioner
3209,1,Latina Commuter Caretaker
3210,1,Latina Commuter Caretaker
3211,8,Multiracial Bridge-Builder
3212,3,Asian High-Pressure Achiever
3213,8,Multiracial Bridge-Builder
3214,2,Latino Off-Campus Working
3215,2,Latino Off-Campus Working
3216,3,Asian High-Pressure Achiever
3217,1,Latina Commuter Caretaker
3218,1,Latina Commuter Caretaker
3219,12,Black Male Striver
3220,1,Latina Commuter Caretaker
3221,1,Latina Commuter Caretaker
3222,11,White Rural First-Gen
3223,2,Latino Off-Campus Working
3224,1,Latina Commuter Caretaker
3225,9,Hispanic On-Campus Transitioner
3226,9,Hispanic On-Campus Transitioner
3227,10,Continuing-Gen Cruiser
3228,1,Latina Commuter Caretaker
3229,3,Asian High-Pressure Achiever
3230,1,Latina Commuter Caretaker
3231,8,Multiracial Bridge-Builder
3232,8,Multiracial Bridge-Builder
3233,2,Latino Off-Campus Working
3234,9,Hispanic On-Campus Transitioner
3235,9,Hispanic On-Campus Transitioner
3236,1,Latina Commuter Caretaker
3237,3,Asian High-Pressure Achiever
3238,8,Multiracial Bridge-Builder
3239,1,Latina Commuter Caretaker
3240,10,Continuing-Gen Cruiser
3241,9,Hispanic On-Campus Transitioner
3242,3,Asian High-Pressure Achiever
3243,1,Latina Commuter Caretaker
3244,1,Latina Commuter Caretaker
3245,1,Latina Commuter Caretaker
3246,2,Latino Off-Campus Working
3247,2,Latino Off-Campus Working
3248,9,Hispanic On-Campus Transitioner
3249,1,Latina Commuter Caretaker
3250,3,Asian High-Pressure Achiever
3251,9,Hispanic On-Campus Transitioner
3252,8,Multiracial Bridge-Builder
3253,8,Multiracial Bridge-Builder
3254,1,Latina Commuter Caretaker
3255,1,Latina Commuter Caretaker
3256,8,Multiracial Bridge-Builder
3257,8,Multiracial Bridge-Builder
3258,11,White Rural First-Gen
3259,2,Latino Off-Campus Working
3260,3,Asian High-Pressure Achiever
3261,8,Multiracial Bridge-Builder
3262,8,Multiracial Bridge-Builder
3263,9,Hispanic On-Campus Transitioner
3264,2,Latino Off-Campus Working
3265,13,White Working-Class Striver
3266,1,Latina Commuter Caretaker
3267,2,Latino Off-Campus Working
3268,11,White Rural First-Gen
3269,4,Asian First-Gen Navigator
3270,1,Latina Commuter Caretaker
3271,11,White Rural First-Gen
3272,8,Multiracial Bridge-Builder
3273,1,Latina Commuter Caretaker
3274,4,Asian First-Gen Navigator
3275,12,Black Male Striver
3276,13,White Working-Class Striver
3277,9,Hispanic On-Campus Transitioner
3278,1,Latina Commuter Caretaker
3279,13,White Working-Class Striver
3280,8,Multiracial Bridge-Builder
3281,9,Hispanic On-Campus Transitioner
3282,8,Multiracial Bridge-Builder
3283,6,White Residential Traditional
3284,8,Multiracial Bridge-Builder
3285,3,Asian High-Pressure Achiever
3286,2,Latino Off-Campus Working
3287,2,Latino Off-Campus Working
3288,1,Latina Commuter Caretaker
3289,9,Hispanic On-Campus Transitioner
3290,3,Asian High-Pressure Achiever
3291,1,Latina Commuter Caretaker
3292,1,Latina Commuter Caretaker
3293,13,White Working-Class Striver
3294,9,Hispanic On-Campus Transitioner
3295,11,White Rural First-Gen
3296,8,Multiracial Bridge-Builder
3297,5,Black Campus Connector
3298,8,Multiracial Bridge-Builder
3299,1,Latina Commuter Caretaker
3300,7,White Off-Campus Working
3301,9,Hispanic On-Campus Transitioner
3302,3,Asian High-Pressure Achiever
3303,10,Continuing-Gen Cruiser
3304,13,White Working-Class Striver
3305,5,Black Campus Connector
3306,9,Hispanic On-Campus Transitioner
3307,4,Asian First-Gen Navigator
3308,1,Latina Commuter Caretaker
3309,3,Asian High-Pressure Achiever
3310,9,Hispanic On-Campus Transitioner
3311,1,Latina Commuter Caretaker
3312,9,Hispanic On-Campus Transitioner
3313,2,Latino Off-Campus Working
3314,1,Latina Commuter Caretaker
3315,1,Latina Commuter Caretaker
3316,4,Asian First-Gen Navigator
3317,3,Asian High-Pressure Achiever
3318,6,White Residential Traditional
3319,9,Hispanic On-Campus Transitioner
3320,2,Latino Off-Campus Working
3321,8,Multiracial Bridge-Builder
3322,8,Multiracial Bridge-Builder
3323,8,Multiracial Bridge-Builder
3324,4,Asian First-Gen Navigator
3325,1,Latina Commuter Caretaker
3326,9,Hispanic On-Campus Transitioner
3327,5,Black Campus Connector
3328,10,Continuing-Gen Cruiser
3329,3,Asian High-Pressure Achiever
3330,9,Hispanic On-Campus Transitioner
3331,1,Latina Commuter Caretaker
3332,8,Multiracial Bridge-Builder
3333,10,Continuing-Gen Cruiser
3334,7,White Off-Campus Working
3335,9,Hispanic On-Campus Transitioner
3336,9,Hispanic On-Campus Transitioner
3337,11,White Rural First-Gen
3338,8,Multiracial Bridge-Builder
3339,9,Hispanic On-Campus Transitioner
3340,8,Multiracial Bridge-Builder
3341,1,Latina Commuter Caretaker
3342,7,White Off-Campus Working
3343,1,Latina Commuter Caretaker
3344,9,Hispanic On-Campus Transitioner
3345,8,Multiracial Bridge-Builder
3346,1,Latina Commuter Caretaker
3347,11,White Rural First-Gen
3348,2,Latino Off-Campus Working
3349,9,Hispanic On-Campus Transitioner
3350,9,Hispanic On-Campus Transitioner
3351,11,White Rural First-Gen
3352,3,Asian High-Pressure Achiever
3353,6,White Residential Traditional
3354,10,Continuing-Gen Cruiser
3355,4,Asian First-Gen Navigator
3356,7,White Off-Campus Working
3357,3,Asian High-Pressure Achiever
3358,11,White Rural First-Gen
3359,1,Latina Commuter Caretaker
3360,9,Hispanic On-Campus Transitioner
3361,8,Multiracial Bridge-Builder
3362,9,Hispanic On-Campus Transitioner
3363,3,Asian High-Pressure Achiever
3364,9,Hispanic On-Campus Transitioner
3365,9,Hispanic On-Campus Transitioner
3366,1,Latina Commuter Caretaker
3367,9,Hispanic On-Campus Transitioner
3368,9,Hispanic On-Campus Transitioner
3369,1,Latina Commuter Caretaker
3370,3,Asian High-Pressure Achiever
3371,1,Latina Commuter Caretaker
3372,3,Asian High-Pressure Achiever
3373,8,Multiracial Bridge-Builder
3374,2,Latino Off-Campus Working
3375,11,White Rural First-Gen
3376,1,Latina Commuter Caretaker
3377,2,Latino Off-Campus Working
3378,1,Latina Commuter Caretaker
3379,8,Multiracial Bridge-Builder
3380,3,Asian High-Pressure Achiever
3381,9,Hispanic On-Campus Transitioner
3382,8,Multiracial Bridge-Builder
3383,1,Latina Commuter Caretaker
3384,3,Asian High-Pressure Achiever
3385,1,Latina Commuter Caretaker
3386,1,Latina Commuter Caretaker
3387,1,Latina Commuter Caretaker
3388,2,Latino Off-Campus Working
3389,3,Asian High-Pressure Achiever
3390,1,Latina Commuter Caretaker
3391,8,Multiracial Bridge-Builder
3392,1,Latina Commuter Caretaker
3393,9,Hispanic On-Campus Transitioner
3394,9,Hispanic On-Campus Transitioner
3395,2,Latino Off-Campus Working
3396,3,Asian High-Pressure Achiever
3397,9,Hispanic On-Campus Transitioner
3398,12,Black Male Striver
3399,2,Latino Off-Campus Working
3400,1,Latina Commuter Caretaker
3401,2,Latino Off-Campus Working
3402,6,White Residential Traditional
3403,3,Asian High-Pressure Achiever
3404,2,Latino Off-Campus Working
3405,1,Latina Commuter Caretaker
3406,10,Continuing-Gen Cruiser
3407,7,White Off-Campus Working
3408,1,Latina Commuter Caretaker
3409,9,Hispanic On-Campus Transitioner
3410,1,Latina Commuter Caretaker
3411,1,Latina Commuter Caretaker
3412,2,Latino Off-Campus Working
3413,3,Asian High-Pressure Achiever
3414,1,Latina Commuter Caretaker
3415,9,Hispanic On-Campus Transitioner
3416,1,Latina Commuter Caretaker
3417,6,White Residential Traditional
3418,7,White Off-Campus Working
3419,3,Asian High-Pressure Achiever
3420,9,Hispanic On-Campus Transitioner
3421,1,Latina Commuter Caretaker
3422,1,Latina Commuter Caretaker
3423,3,Asian High-Pressure Achiever
3424,2,Latino Off-Campus Working
3425,1,Latina Commuter Caretaker
3426,1,Latina Commuter Caretaker
3427,8,Multiracial Bridge-Builder
3428,4,Asian First-Gen Navigator
3429,7,White Off-Campus Working
3430,2,Latino Off-Campus Working
3431,7,White Off-Campus Working
3432,3,Asian High-Pressure Achiever
3433,1,Latina Commuter Caretaker
3434,10,Continuing-Gen Cruiser
3435,7,White Off-Campus Working
3436,9,Hispanic On-Campus Transitioner
3437,12,Black Male Striver
3438,8,Multiracial Bridge-Builder
3439,4,Asian First-Gen Navigator
3440,3,Asian High-Pressure Achiever
3441,7,White Off-Campus Working
3442,1,Latina Commuter Caretaker
3443,9,Hispanic On-Campus Transitioner
3444,1,Latina Commuter Caretaker
3445,1,Latina Commuter Caretaker
3446,3,Asian High-Pressure Achiever
3447,1,Latina Commuter Caretaker
3448,9,Hispanic On-Campus Transitioner
3449,1,Latina Commuter Caretaker
3450,1,Latina Commuter Caretaker
3451,8,Multiracial Bridge-Builder
3452,8,Multiracial Bridge-Builder
3453,9,Hispanic On-Campus Transitioner
3454,1,Latina Commuter Caretaker
3455,9,Hispanic On-Campus Transitioner
3456,9,Hispanic On-Campus Transitioner
3457,6,White Residential Traditional
3458,9,Hispanic On-Campus Transitioner
3459,1,Latina Commuter Caretaker
3460,9,Hispanic On-Campus Transitioner
3461,6,White Residential Traditional
3462,1,Latina Commuter Caretaker
3463,12,Black Male Striver
3464,6,White Residential Traditional
3465,9,Hispanic On-Campus Transitioner
3466,3,Asian High-Pressure Achiever
3467,9,Hispanic On-Campus Transitioner
3468,9,Hispanic On-Campus Transitioner
3469,9,Hispanic On-Campus Transitioner
3470,7,White Off-Campus Working
3471,8,Multiracial Bridge-Builder
3472,9,Hispanic On-Campus Transitioner
3473,1,Latina Commuter Caretaker
3474,1,Latina Commuter Caretaker
3475,8,Multiracial Bridge-Builder
3476,1,Latina Commuter Caretaker
3477,3,Asian High-Pressure Achiever
3478,3,Asian High-Pressure Achiever
3479,9,Hispanic On-Campus Transitioner
3480,1,Latina Commuter Caretaker
3481,9,Hispanic On-Campus Transitioner
3482,9,Hispanic On-Campus Transitioner
3483,3,Asian High-Pressure Achiever
3484,2,Latino Off-Campus Working
3485,8,Multiracial Bridge-Builder
3486,8,Multiracial Bridge-Builder
3487,1,Latina Commuter Caretaker
3488,8,Multiracial Bridge-Builder
3489,5,Black Campus Connector
3490,3,Asian High-Pressure Achiever
3491,9,Hispanic On-Campus Transitioner
3492,4,Asian First-Gen Navigator
3493,13,White Working-Class Striver
3494,1,Latina Commuter Caretaker
3495,9,Hispanic On-Campus Transitioner
3496,9,Hispanic On-Campus Transitioner
3497,2,Latino Off-Campus Working
3498,1,Latina Commuter Caretaker
3499,9,Hispanic On-Campus Transitioner
3500,9,Hispanic On-Campus Transitioner
3501,6,White Residential Traditional
3502,1,Latina Commuter Caretaker
3503,12,Black Male Striver
3504,9,Hispanic On-Campus Transitioner
3505,6,White Residential Traditional
3506,2,Latino Off-Campus Working
3507,1,Latina Commuter Caretaker
3508,9,Hispanic On-Campus Transitioner
3509,9,Hispanic On-Campus Transitioner
3510,11,White Rural First-Gen
3511,13,White Working-Class Striver
3512,6,White Residential Traditional
3513,9,Hispanic On-Campus Transitioner
3514,2,Latino Off-Campus Working
3515,4,Asian First-Gen Navigator
3516,1,Latina Commuter Caretaker
3517,1,Latina Commuter Caretaker
3518,8,Multiracial Bridge-Builder
3519,1,Latina Commuter Caretaker
3520,5,Black Campus Connector
3521,8,Multiracial Bridge-Builder
3522,1,Latina Commuter Caretaker
3523,9,Hispanic On-Campus Transitioner
3524,8,Multiracial Bridge-Builder
3525,1,Latina Commuter Caretaker
3526,1,Latina Commuter Caretaker
3527,2,Latino Off-Campus Working
3528,8,Multiracial Bridge-Builder
3529,1,Latina Commuter Caretaker
3530,11,White Rural First-Gen
3531,1,Latina Commuter Caretaker
3532,9,Hispanic On-Campus Transitioner
3533,3,Asian High-Pressure Achiever
3534,1,Latina Commuter Caretaker
3535,8,Multiracial Bridge-Builder
3536,6,White Residential Traditional
3537,1,Latina Commuter Caretaker
3538,9,Hispanic On-Campus Transitioner
3539,1,Latina Commuter Caretaker
3540,9,Hispanic On-Campus Transitioner
3541,7,White Off-Campus Working
3542,5,Black Campus Connector
3543,2,Latino Off-Campus Working
3544,1,Latina Commuter Caretaker
3545,9,Hispanic On-Campus Transitioner
3546,1,Latina Commuter Caretaker
3547,1,Latina Commuter Caretaker
3548,9,Hispanic On-Campus Transitioner
3549,8,Multiracial Bridge-Builder
3550,1,Latina Commuter Caretaker
3551,11,White Rural First-Gen
3552,9,Hispanic On-Campus Transitioner
3553,5,Black Campus Connector
3554,6,White Residential Traditional
3555,8,Multiracial Bridge-Builder
3556,9,Hispanic On-Campus Transitioner
3557,4,Asian First-Gen Navigator
3558,4,Asian First-Gen Navigator
3559,13,White Working-Class Striver
3560,8,Multiracial Bridge-Builder
3561,9,Hispanic On-Campus Transitioner
3562,11,White Rural First-Gen
3563,9,Hispanic On-Campus Transitioner
3564,2,Latino Off-Campus Working
3565,9,Hispanic On-Campus Transitioner
3566,2,Latino Off-Campus Working
3567,2,Latino Off-Campus Working
3568,11,White Rural First-Gen
3569,1,Latina Commuter Caretaker
3570,3,Asian High-Pressure Achiever
3571,8,Multiracial Bridge-Builder
3572,13,White Working-Class Striver
3573,3,Asian High-Pressure Achiever
3574,11,White Rural First-Gen
3575,3,Asian High-Pressure Achiever
3576,1,Latina Commuter Caretaker
3577,1,Latina Commuter Caretaker
3578,9,Hispanic On-Campus Transitioner
3579,4,Asian First-Gen Navigator
3580,3,Asian High-Pressure Achiever
3581,8,Multiracial Bridge-Builder
3582,1,Latina Commuter Caretaker
3583,11,White Rural First-Gen
3584,2,Latino Off-Campus Working
3585,9,Hispanic On-Campus Transitioner
3586,2,Latino Off-Campus Working
3587,4,Asian First-Gen Navigator
3588,8,Multiracial Bridge-Builder
3589,10,Continuing-Gen Cruiser
3590,8,Multiracial Bridge-Builder
3591,3,Asian High-Pressure Achiever
3592,9,Hispanic On-Campus Transitioner
3593,1,Latina Commuter Caretaker
3594,6,White Residential Traditional
3595,9,Hispanic On-Campus Transitioner
3596,3,Asian High-Pressure Achiever
3597,1,Latina Commuter Caretaker
3598,11,White Rural First-Gen
3599,1,Latina Commuter Caretaker
3600,1,Latina Commuter Caretaker
3601,1,Latina Commuter Caretaker
3602,12,Black Male Striver
3603,7,White Off-Campus Working
3604,1,Latina Commuter Caretaker
3605,3,Asian High-Pressure Achiever
3606,8,Multiracial Bridge-Builder
3607,4,Asian First-Gen Navigator
3608,1,Latina Commuter Caretaker
3609,7,White Off-Campus Working
3610,9,Hispanic On-Campus Transitioner
3611,9,Hispanic On-Campus Transitioner
3612,6,White Residential Traditional
3613,7,White Off-Campus Working
3614,8,Multiracial Bridge-Builder
3615,9,Hispanic On-Campus Transitioner
3616,13,White Working-Class Striver
3617,1,Latina Commuter Caretaker
3618,2,Latino Off-Campus Working
3619,1,Latina Commuter Caretaker
3620,1,Latina Commuter Caretaker
3621,8,Multiracial Bridge-Builder
3622,3,Asian High-Pressure Achiever
3623,9,Hispanic On-Campus Transitioner
3624,1,Latina Commuter Caretaker
3625,9,Hispanic On-Campus Transitioner
3626,3,Asian High-Pressure Achiever
3627,9,Hispanic On-Campus Transitioner
3628,9,Hispanic On-Campus Transitioner
3629,2,Latino Off-Campus Working
3630,7,White Off-Campus Working
3631,4,Asian First-Gen Navigator
3632,2,Latino Off-Campus Working
3633,3,Asian High-Pressure Achiever
3634,9,Hispanic On-Campus Transitioner
3635,1,Latina Commuter Caretaker
3636,1,Latina Commuter Caretaker
3637,2,Latino Off-Campus Working
3638,4,Asian First-Gen Navigator
3639,3,Asian High-Pressure Achiever
3640,8,Multiracial Bridge-Builder
3641,13,White Working-Class Striver
3642,1,Latina Commuter Caretaker
3643,2,Latino Off-Campus Working
3644,8,Multiracial Bridge-Builder
3645,8,Multiracial Bridge-Builder
3646,1,Latina Commuter Caretaker
3647,2,Latino Off-Campus Working
3648,1,Latina Commuter Caretaker
3649,5,Black Campus Connector
3650,1,Latina Commuter Caretaker
3651,3,Asian High-Pressure Achiever
3652,9,Hispanic On-Campus Transitioner
3653,3,Asian High-Pressure Achiever
3654,3,Asian High-Pressure Achiever
3655,2,Latino Off-Campus Working
3656,9,Hispanic On-Campus Transitioner
3657,2,Latino Off-Campus Working
3658,8,Multiracial Bridge-Builder
3659,1,Latina Commuter Caretaker
3660,1,Latina Commuter Caretaker
3661,10,Continuing-Gen Cruiser
3662,3,Asian High-Pressure Achiever
3663,3,Asian High-Pressure Achiever
3664,11,White Rural First-Gen
3665,1,Latina Commuter Caretaker
3666,9,Hispanic On-Campus Transitioner
3667,9,Hispanic On-Campus Transitioner
3668,1,Latina Commuter Caretaker
3669,1,Latina Commuter Caretaker
3670,1,Latina Commuter Caretaker
3671,1,Latina Commuter Caretaker
3672,9,Hispanic On-Campus Transitioner
3673,9,Hispanic On-Campus Transitioner
3674,9,Hispanic On-Campus Transitioner
3675,3,Asian High-Pressure Achiever
3676,7,White Off-Campus Working
3677,8,Multiracial Bridge-Builder
3678,2,Latino Off-Campus Working
3679,2,Latino Off-Campus Working
3680,9,Hispanic On-Campus Transitioner
3681,6,White Residential Traditional
3682,3,Asian High-Pressure Achiever
3683,1,Latina Commuter Caretaker
3684,9,Hispanic On-Campus Transitioner
3685,1,Latina Commuter Caretaker
3686,1,Latina Commuter Caretaker
3687,1,Latina Commuter Caretaker
3688,1,Latina Commuter Caretaker
3689,13,White Working-Class Striver
3690,9,Hispanic On-Campus Transitioner
3691,9,Hispanic On-Campus Transitioner
3692,9,Hispanic On-Campus Transitioner
3693,9,Hispanic On-Campus Transitioner
3694,8,Multiracial Bridge-Builder
3695,9,Hispanic On-Campus Transitioner
3696,1,Latina Commuter Caretaker
3697,2,Latino Off-Campus Working
3698,1,Latina Commuter Caretaker
3699,1,Latina Commuter Caretaker
3700,1,Latina Commuter Caretaker
3701,1,Latina Commuter Caretaker
3702,6,White Residential Traditional
3703,1,Latina Commuter Caretaker
3704,8,Multiracial Bridge-Builder
3705,5,Black Campus Connector
3706,9,Hispanic On-Campus Transitioner
3707,1,Latina Commuter Caretaker
3708,11,White Rural First-Gen
3709,1,Latina Commuter Caretaker
3710,9,Hispanic On-Campus Transitioner
3711,3,Asian High-Pressure Achiever
3712,9,Hispanic On-Campus Transitioner
3713,9,Hispanic On-Campus Transitioner
3714,1,Latina Commuter Caretaker
3715,6,White Residential Traditional
3716,12,Black Male Striver
3717,1,Latina Commuter Caretaker
3718,3,Asian High-Pressure Achiever
3719,13,White Working-Class Striver
3720,1,Latina Commuter Caretaker
3721,3,Asian High-Pressure Achiever
3722,9,Hispanic On-Campus Transitioner
3723,9,Hispanic On-Campus Transitioner
3724,2,Latino Off-Campus Working
3725,6,White Residential Traditional
3726,1,Latina Commuter Caretaker
3727,2,Latino Off-Campus Working
3728,1,Latina Commuter Caretaker
3729,2,Latino Off-Campus Working
3730,2,Latino Off-Campus Working
3731,1,Latina Commuter Caretaker
3732,8,Multiracial Bridge-Builder
3733,1,Latina Commuter Caretaker
3734,1,Latina Commuter Caretaker
3735,2,Latino Off-Campus Working
3736,9,Hispanic On-Campus Transitioner
3737,9,Hispanic On-Campus Transitioner
3738,13,White Working-Class Striver
3739,1,Latina Commuter Caretaker
3740,1,Latina Commuter Caretaker
3741,11,White Rural First-Gen
3742,9,Hispanic On-Campus Transitioner
3743,1,Latina Commuter Caretaker
3744,1,Latina Commuter Caretaker
3745,8,Multiracial Bridge-Builder
3746,10,Continuing-Gen Cruiser
3747,3,Asian High-Pressure Achiever
3748,1,Latina Commuter Caretaker
3749,4,Asian First-Gen Navigator
3750,1,Latina Commuter Caretaker
3751,3,Asian High-Pressure Achiever
3752,2,Latino Off-Campus Working
3753,8,Multiracial Bridge-Builder
3754,2,Latino Off-Campus Working
3755,2,Latino Off-Campus Working
3756,1,Latina Commuter Caretaker
3757,1,Latina Commuter Caretaker
3758,1,Latina Commuter Caretaker
3759,11,White Rural First-Gen
3760,8,Multiracial Bridge-Builder
3761,10,Continuing-Gen Cruiser
3762,9,Hispanic On-Campus Transitioner
3763,5,Black Campus Connector
3764,8,Multiracial Bridge-Builder
3765,9,Hispanic On-Campus Transitioner
3766,8,Multiracial Bridge-Builder
3767,9,Hispanic On-Campus Transitioner
3768,1,Latina Commuter Caretaker
3769,9,Hispanic On-Campus Transitioner
3770,10,Continuing-Gen Cruiser
3771,10,Continuing-Gen Cruiser
3772,3,Asian High-Pressure Achiever
3773,6,White Residential Traditional
3774,9,Hispanic On-Campus Transitioner
3775,1,Latina Commuter Caretaker
3776,12,Black Male Striver
3777,2,Latino Off-Campus Working
3778,9,Hispanic On-Campus Transitioner
3779,5,Black Campus Connector
3780,8,Multiracial Bridge-Builder
3781,7,White Off-Campus Working
3782,5,Black Campus Connector
3783,1,Latina Commuter Caretaker
3784,3,Asian High-Pressure Achiever
3785,1,Latina Commuter Caretaker
3786,9,Hispanic On-Campus Transitioner
3787,2,Latino Off-Campus Working
3788,12,Black Male Striver
3789,2,Latino Off-Campus Working
3790,8,Multiracial Bridge-Builder
3791,9,Hispanic On-Campus Transitioner
3792,7,White Off-Campus Working
3793,9,Hispanic On-Campus Transitioner
3794,10,Continuing-Gen Cruiser
3795,8,Multiracial Bridge-Builder
3796,2,Latino Off-Campus Working
3797,8,Multiracial Bridge-Builder
3798,6,White Residential Traditional
3799,11,White Rural First-Gen
3800,12,Black Male Striver
3801,1,Latina Commuter Caretaker
3802,4,Asian First-Gen Navigator
3803,1,Latina Commuter Caretaker
3804,7,White Off-Campus Working
3805,9,Hispanic On-Campus Transitioner
3806,1,Latina Commuter Caretaker
3807,4,Asian First-Gen Navigator
3808,9,Hispanic On-Campus Transitioner
3809,2,Latino Off-Campus Working
3810,4,Asian First-Gen Navigator
3811,9,Hispanic On-Campus Transitioner
3812,3,Asian High-Pressure Achiever
3813,9,Hispanic On-Campus Transitioner
3814,6,White Residential Traditional
3815,3,Asian High-Pressure Achiever
3816,8,Multiracial Bridge-Builder
3817,1,Latina Commuter Caretaker
3818,8,Multiracial Bridge-Builder
3819,8,Multiracial Bridge-Builder
3820,9,Hispanic On-Campus Transitioner
3821,1,Latina Commuter Caretaker
3822,1,Latina Commuter Caretaker
3823,1,Latina Commuter Caretaker
3824,1,Latina Commuter Caretaker
3825,9,Hispanic On-Campus Transitioner
3826,1,Latina Commuter Caretaker
3827,3,Asian High-Pressure Achiever
3828,7,White Off-Campus Working
3829,4,Asian First-Gen Navigator
3830,2,Latino Off-Campus Working
3831,9,Hispanic On-Campus Transitioner
3832,7,White Off-Campus Working
3833,8,Multiracial Bridge-Builder
3834,9,Hispanic On-Campus Transitioner
3835,13,White Working-Class Striver
3836,1,Latina Commuter Caretaker
3837,2,Latino Off-Campus Working
3838,13,White Working-Class Striver
3839,10,Continuing-Gen Cruiser
3840,9,Hispanic On-Campus Transitioner
3841,8,Multiracial Bridge-Builder
3842,9,Hispanic On-Campus Transitioner
3843,11,White Rural First-Gen
3844,9,Hispanic On-Campus Transitioner
3845,8,Multiracial Bridge-Builder
3846,4,Asian First-Gen Navigator
3847,1,Latina Commuter Caretaker
3848,3,Asian High-Pressure Achiever
3849,9,Hispanic On-Campus Transitioner
3850,4,Asian First-Gen Navigator
3851,8,Multiracial Bridge-Builder
3852,1,Latina Commuter Caretaker
3853,9,Hispanic On-Campus Transitioner
3854,11,White Rural First-Gen
3855,1,Latina Commuter Caretaker
3856,1,Latina Commuter Caretaker
3857,3,Asian High-Pressure Achiever
3858,3,Asian High-Pressure Achiever
3859,2,Latino Off-Campus Working
3860,5,Black Campus Connector
3861,1,Latina Commuter Caretaker
3862,1,Latina Commuter Caretaker
3863,2,Latino Off-Campus Working
3864,8,Multiracial Bridge-Builder
3865,4,Asian First-Gen Navigator
3866,9,Hispanic On-Campus Transitioner
3867,9,Hispanic On-Campus Transitioner
3868,10,Continuing-Gen Cruiser
3869,9,Hispanic On-Campus Transitioner
3870,8,Multiracial Bridge-Builder
3871,1,Latina Commuter Caretaker
3872,3,Asian High-Pressure Achiever
3873,1,Latina Commuter Caretaker
3874,9,Hispanic On-Campus Transitioner
3875,8,Multiracial Bridge-Builder
3876,6,White Residential Traditional
3877,6,White Residential Traditional
3878,9,Hispanic On-Campus Transitioner
3879,1,Latina Commuter Caretaker
3880,3,Asian High-Pressure Achiever
3881,11,White Rural First-Gen
3882,11,White Rural First-Gen
3883,9,Hispanic On-Campus Transitioner
3884,4,Asian First-Gen Navigator
3885,6,White Residential Traditional
3886,9,Hispanic On-Campus Transitioner
3887,3,Asian High-Pressure Achiever
3888,9,Hispanic On-Campus Transitioner
3889,1,Latina Commuter Caretaker
3890,9,Hispanic On-Campus Transitioner
3891,1,Latina Commuter Caretaker
3892,5,Black Campus Connector
3893,12,Black Male Striver
3894,1,Latina Commuter Caretaker
3895,1,Latina Commuter Caretaker
3896,1,Latina Commuter Caretaker
3897,8,Multiracial Bridge-Builder
3898,9,Hispanic On-Campus Transitioner
3899,2,Latino Off-Campus Working
3900,9,Hispanic On-Campus Transitioner
3901,1,Latina Commuter Caretaker
3902,3,Asian High-Pressure Achiever
3903,3,Asian High-Pressure Achiever
3904,13,White Working-Class Striver
3905,9,Hispanic On-Campus Transitioner
3906,13,White Working-Class Striver
